"2014-09-12 04:30:00",1,122,1,10,88.8,NAN,NAN,-2153,0,0,0,NAN,NAN,0,0,0,0,60.93,0,0,12.27,23.87,226
"2014-09-12 04:30:00",1,122,32,10,0
"2014-09-12 04:40:00",1,122,1,10,88.8,NAN,NAN,-2207,0,0,0,NAN,NAN,0,0,0,0,60.69,0,0,12.27,23.84,226
"2014-09-12 04:40:00",1,122,32,10,0
"2014-09-12 04:50:00",1,122,1,10,88.8,NAN,NAN,-2271,0,0,0,NAN,NAN,0,0,0,0,60.45,0,0,12.27,23.81,226
"2014-09-12 04:50:00",1,122,32,10,0
"2014-09-12 05:00:00",1,122,1,10,88.9,NAN,NAN,-2329,0,0,0,NAN,NAN,0,0,0,0,60.28,0,0,12.27,23.75,226
"2014-09-12 05:00:00",1,122,1,60,60.28,0,0
"2014-09-12 05:00:00",1,122,22,60,-0.129,0.129,0.214,228.9,445.1,516.5
"2014-09-12 05:00:00",1,122,31,60,0.361,-1.921,-7999,0,24,0
"2014-09-12 05:00:00",1,122,32,10,0
"2014-09-12 05:10:00",1,122,1,10,89,NAN,NAN,-2411,0,0,0,NAN,NAN,0,0,0,0,59.33,0,0,12.27,23.72,226
"2014-09-12 05:10:00",1,122,32,10,0
"2014-09-12 05:20:00",1,122,1,10,89.1,NAN,NAN,-2465,0,0,0,NAN,NAN,0,0,0,0,58.79,0,0,12.27,23.7,226
"2014-09-12 05:20:00",1,122,32,10,0
"2014-09-12 05:30:00",1,122,1,10,89.2000,NAN,NAN,-2542,0,0,0,NAN,NAN,0,0,0,0,58.41,0,0,12.27,23.67,226
"2014-09-12 05:30:00",1,122,32,10,0
"2014-09-12 05:40:00",1,122,1,10,89.4,NAN,NAN,-2620,0,0,0,NAN,NAN,0,0,0,0,58.04,0,0,12.27,23.61,226
"2014-09-12 05:40:00",1,122,32,10,0
"2014-09-12 05:50:00",1,122,1,10,89.6,NAN,NAN,-2715,0,0,0,NAN,NAN,0,0,0,0,57.63,0,0,12.27,23.58,226
"2014-09-12 05:50:00",1,122,32,10,0
"2014-09-12 06:00:00",1,122,1,10,89.6,NAN,NAN,-2783,0,0,0,NAN,NAN,0,0,0,0,57.22,0,0,12.27,23.55,226
"2014-09-12 06:00:00",1,122,1,60,57.22,0,0
"2014-09-12 06:00:00",1,122,22,60,-0.129,0.109,0.184,228.9,428.8,492
"2014-09-12 06:00:00",1,122,31,60,0.361,-1.921,-7999,0,23.8,0
"2014-09-12 06:00:00",1,122,32,10,0
"2014-09-12 06:10:00",1,122,1,10,89.5,NAN,NAN,-2878,0,0,0,NAN,NAN,0,0,0,0,56.2,0,0,12.27,23.5,226
"2014-09-12 06:10:00",1,122,32,10,0
"2014-09-12 06:20:00",1,122,1,10,89.5,NAN,NAN,-2982,0,0,0,NAN,NAN,0,0,0,0,55.63,0,0,12.27,23.5,226
"2014-09-12 06:20:00",1,122,32,10,0
"2014-09-12 06:30:00",1,122,1,10,89.6,NAN,NAN,-3068,0,0,0,NAN,NAN,0,0,0,0,55.25,0,0,12.27,23.44,226
"2014-09-12 06:30:00",1,122,32,10,0
"2014-09-12 06:40:00",1,122,1,10,89.7000,NAN,NAN,-3168,0,0,0,NAN,NAN,0,0,0,0,54.91,0,0,12.27,23.41,226
"2014-09-12 06:40:00",1,122,32,10,0
"2014-09-12 06:50:00",1,122,1,10,89.7000,NAN,NAN,-3240,0,0,0,NAN,NAN,0,0,0,0,54.67,0,0,12.27,23.41,226
"2014-09-12 06:50:00",1,122,32,10,0
"2014-09-12 07:00:00",1,122,1,10,89.7000,NAN,NAN,-3295,0,0,0,NAN,NAN,0,0,0,0,54.5,0,0,12.27,23.44,226
"2014-09-12 07:00:00",1,122,1,60,54.5,0,0
"2014-09-12 07:00:00",1,122,22,60,-0.129,0.0830,0.146,228.9,407,459.4
"2014-09-12 07:00:00",1,122,31,60,0.36,-1.921,-7999,0,23.8,0
"2014-09-12 07:00:00",1,122,32,10,0
