"TOA5","MET_N","CR1000","E5303","CR1000.Std.24","CPU:WSL_LWF_K11.CR1","234","Meteo"
"TIMESTAMP","RECORD","Stationskennung","Lufttemperatur","Luftfeuchtigkeit","Windgeschwindigkeit","Windrichtung","Windspitze","Niederschlag","Niederschlagssumme","Globalstrahlung","phot.akt.Strahlung","UVB_Strahlung","Batteriespannung","Loggertemperatur","Qualitaet"
"TS","RN","","deg_C","%","m/s","Deg","m/s","mm/10min","mm","W/m2","umol/m2s","W/m2","V","deg_C",""
"","","Smp","Avg","Avg","WVc","WVc","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp"
"2013-09-13 08:00:00",709,1,92.4,15.15,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.19,226
"2013-09-13 08:10:00",710,1,92.3,15.28,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.23,226
"2013-09-13 08:20:00",711,1,92.3,15.49,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.25,226
"2013-09-13 08:30:00",712,1,92.2,15.73,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.32,226
"2013-09-13 08:40:00",713,1,92.1,15.97,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.38,226
"2013-09-13 08:50:00",714,1,92,16.17,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.43,226
"2013-09-13 09:00:00",715,1,91.9,16.27,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.47,226
"2013-09-13 09:10:00",716,1,91.7,16.16,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.48,226
"2013-09-13 09:20:00",717,1,91.6,16.17,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.41,226
"2013-09-13 09:30:00",718,1,91.5,16.2,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.34,226
"2013-09-13 09:40:00",719,1,91.5,16.36,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.3,226
"2013-09-13 09:50:00",720,1,91.5,16.57,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.26,226
"2013-09-13 10:00:00",721,1,91.4,16.9,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.25,226
"2013-09-13 10:10:00",722,1,91.4,17.29,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.29,226
"2013-09-13 10:20:00",723,1,91.4,17.68,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.32,226
"2013-09-13 10:30:00",724,1,91.4,18.07,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.37,226
"2013-09-13 10:40:00",725,1,91.5,18.44,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.46,226
"2013-09-13 10:50:00",726,1,91.4,18.88,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.55,226
"2013-09-13 11:00:00",727,1,91.3,19.33,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.66,226
"2013-09-13 11:10:00",728,1,91.1,19.7,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.75,226
"2013-09-13 11:20:00",729,1,90.9,19.92,0,0,0,0,0,"NAN","NAN","NAN",12.55,19.83,226
"2013-09-13 11:30:00",730,1,90.9,20.32,0,0,0,0,0,"NAN","NAN","NAN",12.54,19.92,226
"2013-09-13 11:40:00",731,1,90.7,20.74,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.03,226
"2013-09-13 11:50:00",732,1,90.5,21.08,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.12,226
"2013-09-13 12:00:00",733,1,90.4,21.36,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.2,226
"2013-09-13 12:10:00",734,1,90.3,21.56,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.27,226
"2013-09-13 12:20:00",735,1,90.3,21.7,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.29,226
"2013-09-13 12:30:00",736,1,90.3,21.8,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.33,226
"2013-09-13 12:40:00",737,1,90.4,21.76,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.36,226
"2013-09-13 12:50:00",738,1,90.6,21.95,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.39,226
"2013-09-13 13:00:00",739,1,90.6,21.98,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.44,226
"2013-09-13 13:10:00",740,1,90.7,21.9,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.48,226
"2013-09-13 13:20:00",741,1,90.8,22.08,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.51,226
"2013-09-13 13:30:00",742,1,90.8,22.17,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.55,226
"2013-09-13 13:40:00",743,1,90.7,22.16,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.62,226
"2013-09-13 13:50:00",744,1,90.6,22.54,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.71,226
"2013-09-13 14:00:00",745,1,90.4,23,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.8,226
"2013-09-13 14:10:00",746,1,90.3,23.39,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.89,226
"2013-09-13 14:20:00",747,1,90.2,23.68,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.93,226
"2013-09-13 14:30:00",748,1,90.1,23.58,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.97,226
"2013-09-13 14:40:00",749,1,90.2,23.26,0,0,0,0,0,"NAN","NAN","NAN",12.54,21,226
"2013-09-13 14:50:00",750,1,90.3,22.91,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.02,226
"2013-09-13 15:00:00",751,1,90.4,22.59,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.04,226
"2013-09-13 15:10:00",752,1,90.2,22.42,0,0,0,0,0,"NAN","NAN","NAN",12.55,21.05,226
"2013-09-13 15:20:00",753,1,90.3,22.19,0,0,0,0,0,"NAN","NAN","NAN",12.55,21.01,226
"2013-09-13 15:30:00",754,1,90.3,22.17,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.02,226
"2013-09-13 15:40:00",755,1,90.1,23.6,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.11,226
"2013-09-13 15:50:00",756,1,89.9,27.88,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.24,226
"2013-09-13 16:00:00",757,1,89.8,29.28,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.27,226
"2013-09-13 16:10:00",758,1,89.8,28.92,0,0,0,0,0,"NAN","NAN","NAN",12.55,21.31,226
"2013-09-13 16:20:00",759,1,89.9,27.96,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.26,226
"2013-09-13 16:30:00",760,1,90,26.87,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.24,226
"2013-09-13 16:40:00",761,1,89.9,25.81,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.23,226
"2013-09-13 16:50:00",762,1,90,24.93,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.21,226
"2013-09-13 17:00:00",763,1,90,24.25,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.21,226
"2013-09-13 17:10:00",764,1,90,23.71,0,0,0,0,0,"NAN","NAN","NAN",12.55,21.22,226
"2013-09-13 17:20:00",765,1,90.1,23.32,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.19,226
"2013-09-13 17:30:00",766,1,90.1,22.97,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.18,226
"2013-09-13 17:40:00",767,1,90.1,22.68,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.17,226
"2013-09-13 17:50:00",768,1,90,22.43,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.15,226
"2013-09-13 18:00:00",769,1,90,22.2,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.15,226
"2013-09-13 18:10:00",770,1,90.1,22.01,0,0,0,0,0,"NAN","NAN","NAN",12.55,21.11,226
"2013-09-13 18:20:00",771,1,90.2,21.88,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.05,226
"2013-09-13 18:30:00",772,1,90.2,21.71,0,0,0,0,0,"NAN","NAN","NAN",12.54,21.02,226
"2013-09-13 18:40:00",773,1,90.2,21.58,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.99,226
"2013-09-13 18:50:00",774,1,90.3,21.51,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.97,226
"2013-09-13 19:00:00",775,1,90.3,21.44,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.93,226
"2013-09-13 19:10:00",776,1,90.3,21.37,0,0,0,0,0,"NAN","NAN","NAN",12.55,20.9,226
"2013-09-13 19:20:00",777,1,90.4,21.31,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.84,226
"2013-09-13 19:30:00",778,1,90.5,21.26,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.8,226
"2013-09-13 19:40:00",779,1,90.5,21.2,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.77,226
"2013-09-13 19:50:00",780,1,90.5,21.17,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.74,226
"2013-09-13 20:00:00",781,1,90.5,21.11,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.71,226
"2013-09-13 20:10:00",782,1,90.5,21.04,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.68,226
"2013-09-13 20:20:00",783,1,90.7,21.01,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.62,226
"2013-09-13 20:30:00",784,1,90.7,20.97,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.58,226
"2013-09-13 20:40:00",785,1,90.7,20.89,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.56,226
"2013-09-13 20:50:00",786,1,90.7,20.84,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.53,226
"2013-09-13 21:00:00",787,1,90.7,20.74,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.51,226
"2013-09-13 21:10:00",788,1,90.7,20.66,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.48,226
"2013-09-13 21:20:00",789,1,90.8,20.61,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.42,226
"2013-09-13 21:30:00",790,1,90.8,20.55,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.39,226
"2013-09-13 21:40:00",791,1,90.9,20.48,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.36,226
"2013-09-13 21:50:00",792,1,90.9,20.39,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.34,226
"2013-09-13 22:00:00",793,1,90.9,20.32,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.31,226
"2013-09-13 22:10:00",794,1,90.9,20.3,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.28,226
"2013-09-13 22:20:00",795,1,91,20.26,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.22,226
"2013-09-13 22:30:00",796,1,91.1,20.22,0,0,0,0,0,"NAN","NAN","NAN",12.53,20.18,226
"2013-09-13 22:40:00",797,1,91.1,20.15,0,0,0,0,0,"NAN","NAN","NAN",12.53,20.16,226
"2013-09-13 22:50:00",798,1,91,20.09,0,0,0,0,0,"NAN","NAN","NAN",12.53,20.14,226
"2013-09-13 23:00:00",799,1,91.1,20,0,0,0,0,0,"NAN","NAN","NAN",12.53,20.12,226
"2013-09-13 23:10:00",800,1,91.2,19.99,0,0,0,0,0,"NAN","NAN","NAN",12.54,20.08,226
"2013-09-13 23:20:00",801,1,91.3,20,0,0,0,0,0,"NAN","NAN","NAN",12.53,20.03,226
"2013-09-13 23:30:00",802,1,91.2,19.96,0,0,0,0,0,"NAN","NAN","NAN",12.53,20,226
"2013-09-13 23:40:00",803,1,91.2,19.89,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.98,226
"2013-09-13 23:50:00",804,1,91.2,19.8,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.96,226
"2013-09-14 00:00:00",805,1,91.2,19.68,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.94,226
"2013-09-14 00:10:00",806,1,91.3,19.57,0,0,0,0,0,"NAN","NAN","NAN",12.54,19.91,226
"2013-09-14 00:20:00",807,1,91.4,19.5,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.87,226
"2013-09-14 00:30:00",808,1,91.4,19.38,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.84,226
"2013-09-14 00:40:00",809,1,91.4,19.22,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.81,226
"2013-09-14 00:50:00",810,1,91.4,19.1,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.8,226
"2013-09-14 01:00:00",811,1,91.4,19.04,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.78,226
"2013-09-14 01:10:00",812,1,91.5,18.98,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.75,226
"2013-09-14 01:20:00",813,1,91.6,18.91,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.7,226
"2013-09-14 01:30:00",814,1,91.6,18.86,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.66,226
"2013-09-14 01:40:00",815,1,91.6,18.81,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.64,226
"2013-09-14 01:50:00",816,1,91.6,18.73,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.62,226
"2013-09-14 02:00:00",817,1,91.6,18.67,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.6,226
"2013-09-14 02:10:00",818,1,91.7,18.59,0,0,0,0,0,"NAN","NAN","NAN",12.54,19.57,226
"2013-09-14 02:20:00",819,1,91.8,18.54,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.51,226
"2013-09-14 02:30:00",820,1,91.8,18.46,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.48,226
"2013-09-14 02:40:00",821,1,91.7,18.37,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.46,226
"2013-09-14 02:50:00",822,1,91.8,18.34,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.44,226
"2013-09-14 03:00:00",823,1,91.9,18.28,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.42,226
"2013-09-14 03:10:00",824,1,91.8,18.21,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.4,226
"2013-09-14 03:20:00",825,1,91.9,18.11,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.33,226
"2013-09-14 03:30:00",826,1,91.9,18.06,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.33,226
"2013-09-14 03:40:00",827,1,91.9,18.02,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.31,226
"2013-09-14 03:50:00",828,1,91.9,17.92,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.31,226
"2013-09-14 04:00:00",829,1,91.9,17.81,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.28,226
"2013-09-14 04:10:00",830,1,91.9,17.72,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.25,226
"2013-09-14 04:20:00",831,1,92,17.68,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.21,226
"2013-09-14 04:30:00",832,1,92,17.65,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.2,226
"2013-09-14 04:40:00",833,1,92,17.6,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.18,226
"2013-09-14 04:50:00",834,1,92,17.53,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.18,226
"2013-09-14 05:00:00",835,1,92,17.46,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.18,226
"2013-09-14 05:10:00",836,1,92.1,17.38,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.15,226
"2013-09-14 05:20:00",837,1,92.1,17.39,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.13,226
"2013-09-14 05:30:00",838,1,92.1,17.39,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.1,226
"2013-09-14 05:40:00",839,1,92.1,17.34,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.1,226
"2013-09-14 05:50:00",840,1,92.1,17.25,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.1,226
"2013-09-14 06:00:00",841,1,92.1,17.12,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.09,226
"2013-09-14 06:10:00",842,1,92.2,17.06,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.07,226
"2013-09-14 06:20:00",843,1,92.2,17.02,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.04,226
"2013-09-14 06:30:00",844,1,92.2,16.96,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.02,226
"2013-09-14 06:40:00",845,1,92.2,16.89,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.02,226
"2013-09-14 06:50:00",846,1,92.2,16.81,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.02,226
"2013-09-14 07:00:00",847,1,92.2,16.75,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.02,226
"2013-09-14 07:10:00",848,1,92.2,16.68,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.01,226
"2013-09-14 07:20:00",849,1,92.3,16.71,0,0,0,0,0,"NAN","NAN","NAN",12.52,18.99,226
"2013-09-14 07:30:00",850,1,92.3,16.72,0,0,0,0,0,"NAN","NAN","NAN",12.52,18.99,226
"2013-09-14 07:40:00",851,1,92.3,16.75,0,0,0,0,0,"NAN","NAN","NAN",12.52,19,226
"2013-09-14 07:50:00",852,1,92.2,16.77,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.04,226
"2013-09-14 08:00:00",853,1,92.2,16.82,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.05,226
"2013-09-14 08:10:00",854,1,92.2,16.82,0,0,0,0,0,"NAN","NAN","NAN",12.53,19.08,226
"2013-09-14 08:20:00",855,1,92.2,16.85,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.08,226
"2013-09-14 08:30:00",856,1,92.2,16.88,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.1,226
"2013-09-14 08:40:00",857,1,92.2,16.93,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.14,226
"2013-09-14 08:50:00",858,1,92.1,16.99,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.2,226
"2013-09-14 09:00:00",859,1,92,17.06,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.24,226
"2013-09-14 09:10:00",860,1,92,17.17,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.3,226
"2013-09-14 09:20:00",861,1,92,17.29,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.34,226
"2013-09-14 09:30:00",862,1,92,17.41,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.39,226
"2013-09-14 09:40:00",863,1,92,17.52,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.46,226
"2013-09-14 09:50:00",864,1,91.9,17.6,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.51,226
"2013-09-14 10:00:00",865,1,91.8,17.66,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.58,226
"2013-09-14 10:10:00",866,1,91.7,17.76,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.65,226
"2013-09-14 10:20:00",867,1,91.7,17.86,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.68,226
"2013-09-14 10:30:00",868,1,91.7,17.92,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.73,226
"2013-09-14 10:40:00",869,1,91.6,18.09,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.81,226
"2013-09-14 10:50:00",870,1,91.5,18.29,0,0,0,0,0,"NAN","NAN","NAN",12.52,19.9,226
"2013-09-14 11:00:00",871,1,91.5,18.56,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.01,226
"2013-09-14 11:10:00",872,1,91.4,18.85,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.1,226
"2013-09-14 11:20:00",873,1,91.4,19.2,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.15,226
"2013-09-14 11:30:00",874,1,91.3,19.48,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.21,226
"2013-09-14 11:40:00",875,1,91.3,19.71,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.28,226
"2013-09-14 11:50:00",876,1,91.2,19.91,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.34,226
"2013-09-14 12:00:00",877,1,91.1,20.05,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.38,226
"2013-09-14 12:10:00",878,1,91.1,20.11,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.41,226
"2013-09-14 12:20:00",879,1,91.1,20.15,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.42,226
"2013-09-14 12:30:00",880,1,91.1,20.25,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.45,226
"2013-09-14 12:40:00",881,1,91.1,20.4,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.5,226
"2013-09-14 12:50:00",882,1,91,20.5,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.56,226
"2013-09-14 13:00:00",883,1,91,20.61,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.62,226
"2013-09-14 13:10:00",884,1,91,20.77,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.67,226
"2013-09-14 13:20:00",885,1,90.9,20.92,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.69,226
"2013-09-14 13:30:00",886,1,90.9,21.05,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.74,226
"2013-09-14 13:40:00",887,1,90.7,21.28,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.85,226
"2013-09-14 13:50:00",888,1,90.6,21.49,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.92,226
"2013-09-14 14:00:00",889,1,90.6,21.67,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.99,226
"2013-09-14 14:10:00",890,1,90.5,21.76,0,0,0,0,0,"NAN","NAN","NAN",12.52,20.99,226
"2013-09-14 14:20:00",891,1,90.6,22.07,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.02,226
"2013-09-14 14:30:00",892,1,90.6,22.71,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.09,226
"2013-09-14 14:40:00",893,1,90.5,23.05,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.14,226
"2013-09-14 14:50:00",894,1,90.4,23.37,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.19,226
"2013-09-14 15:00:00",895,1,90.4,23.48,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.21,226
"2013-09-14 15:10:00",896,1,90.4,23.44,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.25,226
"2013-09-14 15:20:00",897,1,90.5,23.4,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.22,226
"2013-09-14 15:30:00",898,1,90.5,23.54,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.22,226
"2013-09-14 15:40:00",899,1,90.4,25.67,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.32,226
"2013-09-14 15:50:00",900,1,90.3,32,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.49,226
"2013-09-14 16:00:00",901,1,90,36.37,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.56,226
"2013-09-14 16:10:00",902,1,90.1,36.14,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.58,226
"2013-09-14 16:20:00",903,1,90.1,34.38,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.56,226
"2013-09-14 16:30:00",904,1,90,32.24,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.57,226
"2013-09-14 16:40:00",905,1,90,30.17,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.59,226
"2013-09-14 16:50:00",906,1,90,28.4,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.61,226
"2013-09-14 17:00:00",907,1,90,26.9,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.6,226
"2013-09-14 17:10:00",908,1,90.1,25.64,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.55,226
"2013-09-14 17:20:00",909,1,90.1,24.66,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.5,226
"2013-09-14 17:30:00",910,1,90.2,23.88,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.49,226
"2013-09-14 17:40:00",911,1,90.2,23.28,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.48,226
"2013-09-14 17:50:00",912,1,90.1,22.8,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.47,226
"2013-09-14 18:00:00",913,1,90.2,22.4,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.43,226
"2013-09-14 18:10:00",914,1,90.2,22.06,0,0,0,0,0,"NAN","NAN","NAN",12.52,21.42,226
"2013-09-14 18:20:00",915,1,90.3,21.8,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.35,226
"2013-09-14 18:30:00",916,1,90.3,21.64,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.31,226
"2013-09-14 18:40:00",917,1,90.2,21.46,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.29,226
"2013-09-14 18:50:00",918,1,90.3,21.33,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.26,226
"2013-09-14 19:00:00",919,1,90.3,21.23,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.23,226
"2013-09-14 19:10:00",920,1,90.3,21.16,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.19,226
"2013-09-14 19:20:00",921,1,90.4,21.11,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.14,226
"2013-09-14 19:30:00",922,1,90.4,21.07,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.1,226
"2013-09-14 19:40:00",923,1,90.4,21.03,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.07,226
"2013-09-14 19:50:00",924,1,90.4,21,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.05,226
"2013-09-14 20:00:00",925,1,90.4,21,0,0,0,0,0,"NAN","NAN","NAN",12.51,21.03,226
"2013-09-14 20:10:00",926,1,90.3,20.94,0,0,0,0,0,"NAN","NAN","NAN",12.51,21,226
"2013-09-14 20:20:00",927,1,90.5,20.93,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.94,226
"2013-09-14 20:30:00",928,1,90.5,20.94,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.91,226
"2013-09-14 20:40:00",929,1,90.5,20.95,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.88,226
"2013-09-14 20:50:00",930,1,90.5,20.93,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.86,226
"2013-09-14 21:00:00",931,1,90.5,20.88,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.84,226
"2013-09-14 21:10:00",932,1,90.5,20.85,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.81,226
"2013-09-14 21:20:00",933,1,90.6,20.87,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.76,226
"2013-09-14 21:30:00",934,1,90.6,20.83,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.73,226
"2013-09-14 21:40:00",935,1,90.6,20.83,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.72,226
"2013-09-14 21:50:00",936,1,90.6,20.8,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.71,226
"2013-09-14 22:00:00",937,1,90.6,20.79,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.69,226
"2013-09-14 22:10:00",938,1,90.7,20.78,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.66,226
"2013-09-14 22:20:00",939,1,90.7,20.76,0,0,0,0,0,"NAN","NAN","NAN",12.51,20.62,226
"2013-09-14 22:30:00",940,1,90.7,20.75,0,0,0,0,0,"NAN","NAN","NAN",12.5,20.59,226
"2013-09-14 22:40:00",941,1,90.7,20.73,0,0,0,0,0,"NAN","NAN","NAN",12.5,20.58,226
