"2014-10-15 18:40:00",1,122,1,10,13.98,0,0,-4.535,0,0,0,0,0,0,0,0,0,97.6,0,0
"2014-10-15 18:40:00",1,122,4,10,12.84,15.21,128
"2014-10-15 18:40:00",1,122,23,10,12.48
"2014-10-15 18:40:00",1,122,32,10,NAN
"2014-10-15 18:50:00",1,122,1,10,13.89,-0.679,0,-4.535,0,0,0,0,0,0,0,0,0,97.9,0,0
"2014-10-15 18:50:00",1,122,4,10,12.83,15.14,160
"2014-10-15 18:50:00",1,122,23,10,11.84
"2014-10-15 18:50:00",1,122,32,10,NAN
"2014-10-15 19:00:00",1,122,1,10,13.84,0,0,-4.535,0,0,0,0,0,0,0,0,0.286,97.3,0,0
"2014-10-15 19:00:00",1,122,4,10,12.83,15.04,128
"2014-10-15 19:00:00",1,122,1,60,97.3,0,0
"2014-10-15 19:00:00",1,122,22,60,0.217,0.307,0.253,519.7,594.6,550
"2014-10-15 19:00:00",1,122,23,10,14.15
"2014-10-15 19:00:00",1,122,31,60,0,0
"2014-10-15 19:00:00",1,122,32,10,NAN
"2014-10-15 19:10:00",1,122,1,10,13.79,0,0,-4.535,0.25,162.1,0,0,0,0,0,0,0.25,97.9,0,0
"2014-10-15 19:10:00",1,122,4,10,12.83,14.95,128
"2014-10-15 19:10:00",1,122,23,10,17.21
"2014-10-15 19:10:00",1,122,32,10,NAN
"2014-10-15 19:20:00",1,122,1,10,13.62,0,0,-4.535,0.25,162.1,0,0,0,0,0,0,0.5,98.6,0,0
"2014-10-15 19:20:00",1,122,4,10,12.83,14.88,128
"2014-10-15 19:20:00",1,122,23,10,16.46
"2014-10-15 19:20:00",1,122,32,10,NAN
"2014-10-15 19:30:00",1,122,1,10,13.67,0,0,-4.535,0.25,157,0,0,0,0,0,0,0.5,97.8,0,0
"2014-10-15 19:30:00",1,122,4,10,12.83,14.8,128
"2014-10-15 19:30:00",1,122,23,10,18.54
"2014-10-15 19:30:00",1,122,32,10,NAN
"2014-10-15 19:40:00",1,122,1,10,13.78,0,0,-4.535,0.5,155.5,0,0,0,0,0,0,0.7500,96.3,0,0
"2014-10-15 19:40:00",1,122,4,10,12.83,14.71,128
"2014-10-15 19:40:00",1,122,23,10,19.12
"2014-10-15 19:40:00",1,122,32,10,NAN
"2014-10-15 19:50:00",1,122,1,10,13.86,0,0,-4.535,0.5,165,0,0,0,0,0,0,0.929,94.1,0,0
"2014-10-15 19:50:00",1,122,4,10,12.83,14.64,128
"2014-10-15 19:50:00",1,122,23,10,20.44
"2014-10-15 19:50:00",1,122,32,10,NAN
"2014-10-15 20:00:00",1,122,1,10,13.81,0,0,-4.535,0.5,158.7,0,0,0,0,0,0,1,94.5,0,0
"2014-10-15 20:00:00",1,122,4,10,12.83,14.59,128
"2014-10-15 20:00:00",1,122,1,60,94.5,0,0
"2014-10-15 20:00:00",1,122,4,240,12.83,14.59
"2014-10-15 20:00:00",1,122,22,60,0.217,0.307,0.253,519.7,594.9,550
"2014-10-15 20:00:00",1,122,23,10,23.2
"2014-10-15 20:00:00",1,122,31,60,0,0
"2014-10-15 20:00:00",1,122,32,10,NAN
"2014-10-15 20:10:00",1,122,1,10,13.72,0,0,-4.535,0,0,0,0,0,0,0,0,0.7500,95.9,0,0
"2014-10-15 20:10:00",1,122,4,10,12.83,14.52,128
"2014-10-15 20:10:00",1,122,23,10,21.7
"2014-10-15 20:10:00",1,122,32,10,NAN
"2014-10-15 20:20:00",1,122,1,10,13.27,-0.679,0,-4.535,0,0,0,0,0,0,0,0,0,98.5,0,0
"2014-10-15 20:20:00",1,122,4,10,12.82,14.44,160
"2014-10-15 20:20:00",1,122,23,10,15.58
"2014-10-15 20:20:00",1,122,32,10,NAN
"2014-10-15 20:30:00",1,122,1,10,13.27,0,0,-4.535,0,0,0,0,0,0,0,0,0.5,99.3,0,0
"2014-10-15 20:30:00",1,122,4,10,12.83,14.37,128
"2014-10-15 20:30:00",1,122,23,10,17.62
"2014-10-15 20:30:00",1,122,32,10,NAN
"2014-10-15 20:40:00",1,122,1,10,13.11,0,0,-4.535,0,0,0,0,0,0,0,0,0,99.3,0,0
"2014-10-15 20:40:00",1,122,4,10,12.83,14.3,128
"2014-10-15 20:40:00",1,122,23,10,12.52
"2014-10-15 20:40:00",1,122,32,10,NAN
"2014-10-15 20:50:00",1,122,1,10,13.03,0,0,-4.535,0,0,0,0,0,0,0,0,0,99.8,0,0
"2014-10-15 20:50:00",1,122,4,10,12.82,14.25,128
"2014-10-15 20:50:00",1,122,23,10,13.5
"2014-10-15 20:50:00",1,122,32,10,NAN
"2014-10-15 21:00:00",1,122,1,10,13.18,-0.679,0,-4.535,0.25,159.5,0,0,0,0,0,0,0.286,99.9,0,0
"2014-10-15 21:00:00",1,122,4,10,12.82,14.18,160
"2014-10-15 21:00:00",1,122,1,60,99.9,0,0
"2014-10-15 21:00:00",1,122,22,60,0.218,0.307,0.254,520.2,595.1,550.2
"2014-10-15 21:00:00",1,122,23,10,19.8
"2014-10-15 21:00:00",1,122,31,60,0,0
"2014-10-15 21:00:00",1,122,32,10,NAN
"2014-10-15 21:10:00",1,122,1,10,13.08,0,0,-4.535,0,0,0,0,0,0,0,0,0.357,99.4,0,0
"2014-10-15 21:10:00",1,122,4,10,12.82,14.13,128
"2014-10-15 21:10:00",1,122,23,10,12.82
"2014-10-15 21:10:00",1,122,32,10,NAN
"2014-10-15 21:20:00",1,122,1,10,13.08,-0.679,0,-4.535,0.25,159.5,0,0,0,0,0,0,0.393,98.6,0,0
"2014-10-15 21:20:00",1,122,4,10,12.82,14.09,160
"2014-10-15 21:20:00",1,122,23,10,22.24
"2014-10-15 21:20:00",1,122,32,10,NAN
"2014-10-15 21:30:00",1,122,1,10,13.25,0,0,-4.535,0.5,159.8,0,0,0,0,0,0,0.5,96.5,0,0
"2014-10-15 21:30:00",1,122,4,10,12.82,14.04,128
"2014-10-15 21:30:00",1,122,23,10,27.41
"2014-10-15 21:30:00",1,122,32,10,NAN
"2014-10-15 21:40:00",1,122,1,10,13.23,-0.679,0,-4.535,0,0,0,0,0,0,0,0,0.5,97.9,0,0
"2014-10-15 21:40:00",1,122,4,10,12.82,14.01,160
"2014-10-15 21:40:00",1,122,23,10,18.84
"2014-10-15 21:40:00",1,122,32,10,NAN
